cer.id,cer.fecha,cer.coef
4481,2015-04-08,4.5261
4482,2015-04-09,4.5281
4483,2015-04-10,4.53
4484,2015-04-11,4.532
4485,2015-04-12,4.534
4486,2015-04-13,4.536
4487,2015-04-14,4.538
4488,2015-04-15,4.54
4489,2015-04-16,4.542
4490,2015-04-17,4.544
4491,2015-04-18,4.5459
4492,2015-04-19,4.5479
4493,2015-04-20,4.5499
4494,2015-04-21,4.5519
4495,2015-04-22,4.5539
4496,2015-04-23,4.5559
4497,2015-04-24,4.5579
4498,2015-04-25,4.5599
4499,2015-04-26,4.5619
4500,2015-04-27,4.5639
4501,2015-04-28,4.5659
4502,2015-04-29,4.5679
4503,2015-04-30,4.5699
4504,2015-05-01,4.5718
4505,2015-05-02,4.5738
4506,2015-05-03,4.5757
4507,2015-05-04,4.5776
4508,2015-05-05,4.5796
4509,2015-05-06,4.5815
4510,2015-05-07,4.5832
4511,2015-05-08,4.5849
4512,2015-05-09,4.5866
4513,2015-05-10,4.5882
4514,2015-05-11,4.5899
4515,2015-05-12,4.5916
4516,2015-05-13,4.5933
4517,2015-05-14,4.595
4518,2015-05-15,4.5967
4519,2015-05-16,4.5983
4520,2015-05-17,4.6
4521,2015-05-18,4.6017
4522,2015-05-19,4.6034
4523,2015-05-20,4.6051
4524,2015-05-21,4.6068
4525,2015-05-22,4.6085
4526,2015-05-23,4.6102
4527,2015-05-24,4.6118
4528,2015-05-25,4.6135
4529,2015-05-26,4.6152
4530,2015-05-27,4.6169
4531,2015-05-28,4.6186
4532,2015-05-29,4.6203
4533,2015-05-30,4.622
4534,2015-05-31,4.6237
4535,2015-06-01,4.6254
4536,2015-06-02,4.6272
4537,2015-06-03,4.629
4538,2015-06-04,4.6307
4539,2015-06-05,4.6325
4540,2015-06-06,4.6342
4541,2015-06-07,4.6358
4542,2015-06-08,4.6374
4543,2015-06-09,4.639
4544,2015-06-10,4.6405
4545,2015-06-11,4.6421
4546,2015-06-12,4.6437
4547,2015-06-13,4.6453
4548,2015-06-14,4.6469
4549,2015-06-15,4.6485
4550,2015-06-16,4.65
4551,2015-06-17,4.6516
4552,2015-06-18,4.6532
4553,2015-06-19,4.6548
4554,2015-06-20,4.6564
4555,2015-06-21,4.658
4556,2015-06-22,4.6596
4557,2015-06-23,4.6612
4558,2015-06-24,4.6628
4559,2015-06-25,4.6643
4560,2015-06-26,4.6659
4561,2015-06-27,4.6675
4562,2015-06-28,4.6691
4563,2015-06-29,4.6707
4564,2015-06-30,4.6723
4565,2015-07-01,4.6739
4566,2015-07-02,4.6754
4567,2015-07-03,4.6769
4568,2015-07-04,4.6785
4569,2015-07-05,4.68
4570,2015-07-06,4.6816
4571,2015-07-07,4.683
4572,2015-07-08,4.6845
4573,2015-07-09,4.6859
4574,2015-07-10,4.6874
4575,2015-07-11,4.6889
4576,2015-07-12,4.6903
4577,2015-07-13,4.6918
4578,2015-07-14,4.6932
4579,2015-07-15,4.6947
4580,2015-07-16,4.6961
4581,2015-07-17,4.6976
4582,2015-07-18,4.6991
4583,2015-07-19,4.7005
4584,2015-07-20,4.702
4585,2015-07-21,4.7035
4586,2015-07-22,4.7049
4587,2015-07-23,4.7064
4588,2015-07-24,4.7078
4589,2015-07-25,4.7093
4590,2015-07-26,4.7108
4591,2015-07-27,4.7122
4592,2015-07-28,4.7137
4593,2015-07-29,4.7152
4594,2015-07-30,4.7166
4595,2015-07-31,4.7181
4596,2015-08-01,4.7196
4597,2015-08-02,4.721
4598,2015-08-03,4.7225
4599,2015-08-04,4.724
4600,2015-08-05,4.7254
4601,2015-08-06,4.7269
4602,2015-08-07,4.7289
4603,2015-08-08,4.7309
4604,2015-08-09,4.7329
4605,2015-08-10,4.735
4606,2015-08-11,4.737
4607,2015-08-12,4.739
4608,2015-08-13,4.741
4609,2015-08-14,4.7431
4610,2015-08-15,4.7451
4611,2015-08-16,4.7471
4612,2015-08-17,4.7491
4613,2015-08-18,4.7511
4614,2015-08-19,4.7532
4615,2015-08-20,4.7552
4616,2015-08-21,4.7572
4617,2015-08-22,4.7593
4618,2015-08-23,4.7613
4619,2015-08-24,4.7633
4620,2015-08-25,4.7654
4621,2015-08-26,4.7674
4622,2015-08-27,4.7694
4623,2015-08-28,4.7715
4624,2015-08-29,4.7735
4625,2015-08-30,4.7755
4626,2015-08-31,4.7776
4627,2015-09-01,4.7797
4628,2015-09-02,4.7818
4629,2015-09-03,4.7839
4630,2015-09-04,4.786
4631,2015-09-05,4.7881
4632,2015-09-06,4.7902
4633,2015-09-07,4.7921
4634,2015-09-08,4.7939
4635,2015-09-09,4.7958
4636,2015-09-10,4.7977
4637,2015-09-11,4.7995
4638,2015-09-12,4.8014
4639,2015-09-13,4.8033
4640,2015-09-14,4.8052
4641,2015-09-15,4.807
4642,2015-09-16,4.8089
4643,2015-09-17,4.8108
4644,2015-09-18,4.8126
4645,2015-09-19,4.8145
4646,2015-09-20,4.8164
4647,2015-09-21,4.8183
4648,2015-09-22,4.8201
4649,2015-09-23,4.822
4650,2015-09-24,4.8239
4651,2015-09-25,4.8258
4652,2015-09-26,4.8277
4653,2015-09-27,4.8295
4654,2015-09-28,4.8314
4655,2015-09-29,4.8333
4656,2015-09-30,4.8352
4657,2015-10-01,4.837
4658,2015-10-02,4.8388
4659,2015-10-03,4.8406
4660,2015-10-04,4.8425
4661,2015-10-05,4.8443
4662,2015-10-06,4.8461
4663,2015-10-07,4.8479
4664,2015-10-08,4.8498
4665,2015-10-09,4.8516
4666,2015-10-10,4.8534
4667,2015-10-11,4.8553
4668,2015-10-12,4.8571
4669,2015-10-13,4.8589
4670,2015-10-14,4.8608
4671,2015-10-15,4.8626
4672,2015-10-16,4.8644
4673,2015-10-17,4.8663
4674,2015-10-18,4.8681
4675,2015-10-19,4.87
4676,2015-10-20,4.8718
4677,2015-10-21,4.8736
4678,2015-10-22,4.8755
4679,2015-10-23,4.8773
4680,2015-10-24,4.8792
4681,2015-10-25,4.881
4682,2015-10-26,4.8828
4683,2015-10-27,4.8847
4684,2015-10-28,4.8865
4685,2015-10-29,4.8884
4686,2015-10-30,4.8902
4687,2015-10-31,4.8921
4688,2015-11-01,4.894
4689,2015-11-02,4.8959
4690,2015-11-03,4.8978
4691,2015-11-04,4.8997
4692,2015-11-05,4.9016
4693,2015-11-06,4.9035
4694,2015-11-07,4.9053
4695,2015-11-08,4.9071
4696,2015-11-09,4.9089
4697,2015-11-10,4.9107
4698,2015-11-11,4.9125
4699,2015-11-12,4.9143
4700,2015-11-13,4.9162
4701,2015-11-14,4.918
4702,2015-11-15,4.9198
4703,2015-11-16,4.9216
4704,2015-11-17,4.9234
4705,2015-11-18,4.9252
4706,2015-11-19,4.927
4707,2015-11-20,4.9288
4708,2015-11-21,4.9306
4709,2015-11-22,4.9324
4710,2015-11-23,4.9342
4711,2015-11-24,4.936
4712,2015-11-25,4.9379
4713,2015-11-26,4.9397
4714,2015-11-27,4.9415
4715,2015-11-28,4.9433
4716,2015-11-29,4.9451
4717,2015-11-30,4.9469
4718,2015-12-01,4.9487
4719,2015-12-02,4.9505
4720,2015-12-03,4.9522
4721,2015-12-04,4.954
4722,2015-12-05,4.9557
4723,2015-12-06,4.9575
4724,2015-12-07,4.9606
4725,2015-12-08,4.9637
4726,2015-12-09,4.9668
4727,2015-12-10,4.9699
4728,2015-12-11,4.973
4729,2015-12-12,4.9761
4730,2015-12-13,4.9792
4731,2015-12-14,4.9823
4732,2015-12-15,4.9854
4733,2015-12-16,4.9885
4734,2015-12-17,4.9916
4735,2015-12-18,4.9948
4736,2015-12-19,4.9979
4737,2015-12-20,5.001
4738,2015-12-21,5.0041
4739,2015-12-22,5.0073
4740,2015-12-23,5.0104
4741,2015-12-24,5.0135
4742,2015-12-25,5.0166
4743,2015-12-26,5.0198
4744,2015-12-27,5.0229
4745,2015-12-28,5.026
4746,2015-12-29,5.0292
4747,2015-12-30,5.0323
4748,2015-12-31,5.0355
4749,2016-01-01,5.0386
4750,2016-01-02,5.0417
4751,2016-01-03,5.0449
4752,2016-01-04,5.048
4753,2016-01-05,5.0512
4754,2016-01-06,5.0544
4755,2016-01-07,5.0575
4756,2016-01-08,5.0607
4757,2016-01-09,5.0638
4758,2016-01-10,5.067
4759,2016-01-11,5.0702
4760,2016-01-12,5.0733
4761,2016-01-13,5.0765
4762,2016-01-14,5.0797
4763,2016-01-15,5.0828
4764,2016-01-16,5.086
4765,2016-01-17,5.0892
4766,2016-01-18,5.0924
4767,2016-01-19,5.0955
4768,2016-01-20,5.0987
4769,2016-01-21,5.1019
4770,2016-01-22,5.1051
4771,2016-01-23,5.1083
4772,2016-01-24,5.1115
4773,2016-01-25,5.1147
4774,2016-01-26,5.121
4775,2016-01-27,5.1273
4776,2016-01-28,5.1337
4777,2016-01-29,5.1401
4778,2016-01-30,5.1464
4779,2016-01-31,5.1528
4780,2016-02-01,5.1592
4781,2016-02-02,5.1656
4782,2016-02-03,5.172
4783,2016-02-04,5.1784
4784,2016-02-05,5.1849
4785,2016-02-06,5.1913
4786,2016-02-07,5.1977
4787,2016-02-08,5.2042
4788,2016-02-09,5.2106
4789,2016-02-10,5.2171
4790,2016-02-11,5.2236
4791,2016-02-12,5.23
4792,2016-02-13,5.2365
4793,2016-02-14,5.243
4794,2016-02-15,5.2495
4795,2016-02-16,5.256
4796,2016-02-17,5.2626
4797,2016-02-18,5.2691
4798,2016-02-19,5.2756
4799,2016-02-20,5.2822
4800,2016-02-21,5.2887
4801,2016-02-22,5.2953
4802,2016-02-23,5.3018
4803,2016-02-24,5.3084
4804,2016-02-25,5.315
4805,2016-02-26,5.3224
4806,2016-02-27,5.3299
4807,2016-02-28,5.3373
4808,2016-02-29,5.3448
4809,2016-03-01,5.3523
4810,2016-03-02,5.3598
4811,2016-03-03,5.3673
4812,2016-03-04,5.3748
4813,2016-03-05,5.3823
4814,2016-03-06,5.3898
4815,2016-03-07,5.3974
4816,2016-03-08,5.4049
4817,2016-03-09,5.4125
4818,2016-03-10,5.42
4819,2016-03-11,5.4276
4820,2016-03-12,5.4352
4821,2016-03-13,5.4428
4822,2016-03-14,5.4504
4823,2016-03-15,5.4581
4824,2016-03-16,5.4657
4825,2016-03-17,5.4733
4826,2016-03-18,5.481
4827,2016-03-19,5.4887
4828,2016-03-20,5.4963
4829,2016-03-21,5.504
4830,2016-03-22,5.5117
4831,2016-03-23,5.5194
4832,2016-03-24,5.5272
4833,2016-03-25,5.5349
4834,2016-03-26,5.5397
4835,2016-03-27,5.5445
4836,2016-03-28,5.5492
4837,2016-03-29,5.554
4838,2016-03-30,5.5588
4839,2016-03-31,5.5636
4840,2016-04-01,5.5684
4841,2016-04-02,5.5732
4842,2016-04-03,5.5781
4843,2016-04-04,5.5829
4844,2016-04-05,5.5877
4845,2016-04-06,5.5925
4846,2016-04-07,5.5974
4847,2016-04-08,5.6022
4848,2016-04-09,5.607
4849,2016-04-10,5.6119
4850,2016-04-11,5.6167
4851,2016-04-12,5.6216
4852,2016-04-13,5.6264
4853,2016-04-14,5.6313
4854,2016-04-15,5.6362
4855,2016-04-16,5.641
4856,2016-04-17,5.6459
4857,2016-04-18,5.6508
4858,2016-04-19,5.6556
4859,2016-04-20,5.6605
4860,2016-04-21,5.6654
4861,2016-04-22,5.6703
4862,2016-04-23,5.6752
4863,2016-04-24,5.6801
4864,2016-04-25,5.685
4865,2016-04-26,5.6906
4866,2016-04-27,5.6961
4867,2016-04-28,5.7017
4868,2016-04-29,5.7073
4869,2016-04-30,5.7129
4870,2016-05-01,5.7185
4871,2016-05-02,5.7241
4872,2016-05-03,5.7297
4873,2016-05-04,5.7353
4874,2016-05-05,5.7409
4875,2016-05-06,5.7465
4876,2016-05-07,5.7521
4877,2016-05-08,5.7577
4878,2016-05-09,5.7634
4879,2016-05-10,5.769
4880,2016-05-11,5.7746
4881,2016-05-12,5.7803
4882,2016-05-13,5.7859
4883,2016-05-14,5.7916
4884,2016-05-15,5.7973
4885,2016-05-16,5.8029
4886,2016-05-17,5.8086
4887,2016-05-18,5.8143
4888,2016-05-19,5.82
4889,2016-05-20,5.8257
4890,2016-05-21,5.8314
4891,2016-05-22,5.8371
4892,2016-05-23,5.8428
4893,2016-05-24,5.8485
4894,2016-05-25,5.8542
4895,2016-05-26,5.8605
4896,2016-05-27,5.8669
4897,2016-05-28,5.8732
4898,2016-05-29,5.8795
4899,2016-05-30,5.8858
4900,2016-05-31,5.8922
4901,2016-06-01,5.8985
4902,2016-06-02,5.9049
4903,2016-06-03,5.9112
4904,2016-06-04,5.9176
4905,2016-06-05,5.924
4906,2016-06-06,5.9304
4907,2016-06-07,5.9368
4908,2016-06-08,5.9432
4909,2016-06-09,5.9496
4910,2016-06-10,5.956
4911,2016-06-11,5.9624
4912,2016-06-12,5.9688
4913,2016-06-13,5.9752
4914,2016-06-14,5.9817
4915,2016-06-15,5.9881
4916,2016-06-16,5.9946
4917,2016-06-17,6.001
4918,2016-06-18,6.0075
4919,2016-06-19,6.014
4920,2016-06-20,6.0205
4921,2016-06-21,6.0269
4922,2016-06-22,6.0334
4923,2016-06-23,6.0399
4924,2016-06-24,6.0464
4925,2016-06-25,6.053
4926,2016-06-26,6.0613
4927,2016-06-27,6.0696
4928,2016-06-28,6.0779
4929,2016-06-29,6.0863
4930,2016-06-30,6.0946
4931,2016-07-01,6.103
4932,2016-07-02,6.1113
4933,2016-07-03,6.1197
4934,2016-07-04,6.1281
4935,2016-07-05,6.1365
4936,2016-07-06,6.145
4937,2016-07-07,6.1534
4938,2016-07-08,6.1618
4939,2016-07-09,6.1703
4940,2016-07-10,6.1788
4941,2016-07-11,6.1872
4942,2016-07-12,6.1957
4943,2016-07-13,6.2042
4944,2016-07-14,6.2127
4945,2016-07-15,6.2213
4946,2016-07-16,6.2273
4947,2016-07-17,6.2334
4948,2016-07-18,6.2395
4949,2016-07-19,6.2456
4950,2016-07-20,6.2517
4951,2016-07-21,6.2578
4952,2016-07-22,6.2639
4953,2016-07-23,6.27
4954,2016-07-24,6.2761
4955,2016-07-25,6.2823
4956,2016-07-26,6.2884
4957,2016-07-27,6.2945
4958,2016-07-28,6.3007
4959,2016-07-29,6.3068
4960,2016-07-30,6.313
4961,2016-07-31,6.3192
4962,2016-08-01,6.3253
4963,2016-08-02,6.3315
4964,2016-08-03,6.3377
4965,2016-08-04,6.3439
4966,2016-08-05,6.3501
4967,2016-08-06,6.3563
4968,2016-08-07,6.3625
4969,2016-08-08,6.3687
4970,2016-08-09,6.3749
4971,2016-08-10,6.3811
4972,2016-08-11,6.3874
4973,2016-08-12,6.3936
4974,2016-08-13,6.3998
4975,2016-08-14,6.4061
4976,2016-08-15,6.4123
4977,2016-08-16,6.4163
4978,2016-08-17,6.4203
4979,2016-08-18,6.4244
4980,2016-08-19,6.4284
4981,2016-08-20,6.4324
4982,2016-08-21,6.4364
4983,2016-08-22,6.4404
4984,2016-08-23,6.4445
4985,2016-08-24,6.4485
4986,2016-08-25,6.4525
4987,2016-08-26,6.4565
4988,2016-08-27,6.4606
4989,2016-08-28,6.4646
4990,2016-08-29,6.4687
4991,2016-08-30,6.4727
4992,2016-08-31,6.4767
4993,2016-09-01,6.4808
4994,2016-09-02,6.4848
4995,2016-09-03,6.4889
4996,2016-09-04,6.4929
4997,2016-09-05,6.497
4998,2016-09-06,6.5011
4999,2016-09-07,6.5051
5000,2016-09-08,6.5092
5001,2016-09-09,6.5133
5002,2016-09-10,6.5173
5003,2016-09-11,6.5214
5004,2016-09-12,6.5255
5005,2016-09-13,6.5295
5006,2016-09-14,6.5336
5007,2016-09-15,6.5377
5008,2016-09-16,6.5381
5009,2016-09-17,6.5385
5010,2016-09-18,6.5389
5011,2016-09-19,6.5393
5012,2016-09-20,6.5397
5013,2016-09-21,6.5401
5014,2016-09-22,6.5405
5015,2016-09-23,6.5409
5016,2016-09-24,6.5413
5017,2016-09-25,6.5417
5018,2016-09-26,6.5421
5019,2016-09-27,6.5425
5020,2016-09-28,6.5429
5021,2016-09-29,6.5433
5022,2016-09-30,6.5437
5023,2016-10-01,6.5441
5024,2016-10-02,6.5445
5025,2016-10-03,6.5449
5026,2016-10-04,6.5453
5027,2016-10-05,6.5457
5028,2016-10-06,6.5461
5029,2016-10-07,6.5465
5030,2016-10-08,6.5469
5031,2016-10-09,6.5473
5032,2016-10-10,6.5477
5033,2016-10-11,6.5481
5034,2016-10-12,6.5485
5035,2016-10-13,6.5489
5036,2016-10-14,6.5493
5037,2016-10-15,6.5497
5038,2016-10-16,6.552
5039,2016-10-17,6.5543
5040,2016-10-18,6.5566
5041,2016-10-19,6.5589
5042,2016-10-20,6.5612
5043,2016-10-21,6.5635
5044,2016-10-22,6.5658
5045,2016-10-23,6.5681
5046,2016-10-24,6.5704
5047,2016-10-25,6.5727
5048,2016-10-26,6.575
5049,2016-10-27,6.5773
5050,2016-10-28,6.5796
5051,2016-10-29,6.5819
5052,2016-10-30,6.5842
5053,2016-10-31,6.5865
5054,2016-11-01,6.5888
5055,2016-11-02,6.5912
5056,2016-11-03,6.5935
5057,2016-11-04,6.5958
5058,2016-11-05,6.5981
5059,2016-11-06,6.6004
5060,2016-11-07,6.6027
5061,2016-11-08,6.6051
5062,2016-11-09,6.6074
5063,2016-11-10,6.6097
5064,2016-11-11,6.612
5065,2016-11-12,6.6143
5066,2016-11-13,6.6167
5067,2016-11-14,6.619
5068,2016-11-15,6.6213
5069,2016-11-16,6.6266
5070,2016-11-17,6.6319
5071,2016-11-18,6.6372
5072,2016-11-19,6.6426
5073,2016-11-20,6.6479
5074,2016-11-21,6.6532
5075,2016-11-22,6.6586
5076,2016-11-23,6.6639
5077,2016-11-24,6.6693
5078,2016-11-25,6.6746
5079,2016-11-26,6.68
5080,2016-11-27,6.6853
5081,2016-11-28,6.6907
5082,2016-11-29,6.696
5083,2016-11-30,6.7014
5084,2016-12-01,6.7068
5085,2016-12-02,6.7122
5086,2016-12-03,6.7176
5087,2016-12-04,6.7229
5088,2016-12-05,6.7283
5089,2016-12-06,6.7337
5090,2016-12-07,6.7391
5091,2016-12-08,6.7445
5092,2016-12-09,6.75
5093,2016-12-10,6.7554
5094,2016-12-11,6.7608
5095,2016-12-12,6.7662
5096,2016-12-13,6.7716
5097,2016-12-14,6.7771
5098,2016-12-15,6.7825
5099,2016-12-16,6.7859
5100,2016-12-17,6.7894
5101,2016-12-18,6.7928
5102,2016-12-19,6.7963
5103,2016-12-20,6.7997
5104,2016-12-21,6.8032
5105,2016-12-22,6.8066
5106,2016-12-23,6.8101
5107,2016-12-24,6.8135
5108,2016-12-25,6.817
5109,2016-12-26,6.8204
5110,2016-12-27,6.8239
5111,2016-12-28,6.8274
5112,2016-12-29,6.8308
5113,2016-12-30,6.8343
5114,2016-12-31,6.8378
5115,2017-01-01,6.8412
5116,2017-01-02,6.8447
5117,2017-01-03,6.8482
5118,2017-01-04,6.8516
5119,2017-01-05,6.8551
5120,2017-01-06,6.8586
5121,2017-01-07,6.8621
5122,2017-01-08,6.8656
5123,2017-01-09,6.869
5124,2017-01-10,6.8725
5125,2017-01-11,6.876
5126,2017-01-12,6.8795
5127,2017-01-13,6.883
5128,2017-01-14,6.8865
5129,2017-01-15,6.89
5130,2017-01-16,6.8927
5131,2017-01-17,6.8953
5132,2017-01-18,6.898
5133,2017-01-19,6.9007
5134,2017-01-20,6.9034
5135,2017-01-21,6.9061
5136,2017-01-22,6.9088
5137,2017-01-23,6.9114
5138,2017-01-24,6.9141
5139,2017-01-25,6.9168
5140,2017-01-26,6.9195
5141,2017-01-27,6.9222
5142,2017-01-28,6.9249
5143,2017-01-29,6.9276
5144,2017-01-30,6.9303
5145,2017-01-31,6.933
5146,2017-02-01,6.9357
5147,2017-02-02,6.9384
5148,2017-02-03,6.9411
5149,2017-02-04,6.9438
5150,2017-02-05,6.9465
5151,2017-02-06,6.9492
5152,2017-02-07,6.9519
5153,2017-02-08,6.9546
5154,2017-02-09,6.9573
5155,2017-02-10,6.96
5156,2017-02-11,6.9627
5157,2017-02-12,6.9654
5158,2017-02-13,6.9681
5159,2017-02-14,6.9708
5160,2017-02-15,6.9736
5161,2017-02-16,6.9767
5162,2017-02-17,6.9799
5163,2017-02-18,6.9831
5164,2017-02-19,6.9863
5165,2017-02-20,6.9895
5166,2017-02-21,6.9927
5167,2017-02-22,6.9958
5168,2017-02-23,6.999
5169,2017-02-24,7.0022
5170,2017-02-25,7.0054
5171,2017-02-26,7.0086
5172,2017-02-27,7.0118
5173,2017-02-28,7.015
5174,2017-03-01,7.0182
5175,2017-03-02,7.0214
5176,2017-03-03,7.0246
5177,2017-03-04,7.0278
5178,2017-03-05,7.031
5179,2017-03-06,7.0342
5180,2017-03-07,7.0374
5181,2017-03-08,7.0406
5182,2017-03-09,7.0438
5183,2017-03-10,7.047
5184,2017-03-11,7.0503
5185,2017-03-12,7.0535
5186,2017-03-13,7.0567
5187,2017-03-14,7.0599
5188,2017-03-15,7.0631
5189,2017-03-16,7.0688
5190,2017-03-17,7.0745
5191,2017-03-18,7.0803
5192,2017-03-19,7.086
5193,2017-03-20,7.0917
5194,2017-03-21,7.0974
5195,2017-03-22,7.1032
5196,2017-03-23,7.1089
5197,2017-03-24,7.1147
5198,2017-03-25,7.1204
5199,2017-03-26,7.1262
5200,2017-03-27,7.1319
5201,2017-03-28,7.1377
5202,2017-03-29,7.1435
5203,2017-03-30,7.1492
5204,2017-03-31,7.155
5205,2017-04-01,7.1608
5206,2017-04-02,7.1666
5207,2017-04-03,7.1724
5208,2017-04-04,7.1782
5209,2017-04-05,7.184
5210,2017-04-06,7.1898
5211,2017-04-07,7.1956
5212,2017-04-08,7.2014
5213,2017-04-09,7.2072
5214,2017-04-10,7.213
5215,2017-04-11,7.2189
5216,2017-04-12,7.2247
5217,2017-04-13,7.2305
5218,2017-04-14,7.2364
5219,2017-04-15,7.2422
5220,2017-04-16,7.2479
5221,2017-04-17,7.2536
5222,2017-04-18,7.2594
5223,2017-04-19,7.2651
5224,2017-04-20,7.2708
5225,2017-04-21,7.2765
5226,2017-04-22,7.2823
5227,2017-04-23,7.288
5228,2017-04-24,7.2937
5229,2017-04-25,7.2995
5230,2017-04-26,7.3052
5231,2017-04-27,7.311
5232,2017-04-28,7.3168
5233,2017-04-29,7.3225
5234,2017-04-30,7.3283
5235,2017-05-01,7.3341
5236,2017-05-02,7.3398
5237,2017-05-03,7.3456
5238,2017-05-04,7.3514
5239,2017-05-05,7.3572
5240,2017-05-06,7.363
5241,2017-05-07,7.3688
5242,2017-05-08,7.3746
5243,2017-05-09,7.3804
5244,2017-05-10,7.3862
5245,2017-05-11,7.3921
5246,2017-05-12,7.3979
5247,2017-05-13,7.4037
5248,2017-05-14,7.4095
5249,2017-05-15,7.4154
5250,2017-05-16,7.4215
5251,2017-05-17,7.4276
5252,2017-05-18,7.4337
5253,2017-05-19,7.4398
5254,2017-05-20,7.4459
5255,2017-05-21,7.452
5256,2017-05-22,7.4581
5257,2017-05-23,7.4642
5258,2017-05-24,7.4703
5259,2017-05-25,7.4765
5260,2017-05-26,7.4826
5261,2017-05-27,7.4888
5262,2017-05-28,7.4949
5263,2017-05-29,7.5011
5264,2017-05-30,7.5072
5265,2017-05-31,7.5134
5266,2017-06-01,7.5195
5267,2017-06-02,7.5257
5268,2017-06-03,7.5319
5269,2017-06-04,7.5381
5270,2017-06-05,7.5443
5271,2017-06-06,7.5505
5272,2017-06-07,7.5567
5273,2017-06-08,7.5629
5274,2017-06-09,7.5691
5275,2017-06-10,7.5753
5276,2017-06-11,7.5815
5277,2017-06-12,7.5877
5278,2017-06-13,7.594
5279,2017-06-14,7.6002
5280,2017-06-15,7.6064
5281,2017-06-16,7.6098
5282,2017-06-17,7.6132
5283,2017-06-18,7.6165
5284,2017-06-19,7.6199
5285,2017-06-20,7.6233
5286,2017-06-21,7.6266
5287,2017-06-22,7.63
5288,2017-06-23,7.6334
5289,2017-06-24,7.6367
5290,2017-06-25,7.6401
5291,2017-06-26,7.6435
5292,2017-06-27,7.6469
5293,2017-06-28,7.6503
5294,2017-06-29,7.6536
5295,2017-06-30,7.657
5296,2017-07-01,7.6604
5297,2017-07-02,7.6638
5298,2017-07-03,7.6672
5299,2017-07-04,7.6706
5300,2017-07-05,7.6739
5301,2017-07-06,7.6773
5302,2017-07-07,7.6807
5303,2017-07-08,7.6841
5304,2017-07-09,7.6875
5305,2017-07-10,7.6909
5306,2017-07-11,7.6943
5307,2017-07-12,7.6977
5308,2017-07-13,7.7011
5309,2017-07-14,7.7045
5310,2017-07-15,7.7079
5311,2017-07-16,7.7108
5312,2017-07-17,7.7137
5313,2017-07-18,7.7166
5314,2017-07-19,7.7194
5315,2017-07-20,7.7223
5316,2017-07-21,7.7252
5317,2017-07-22,7.7281
5318,2017-07-23,7.7309
5319,2017-07-24,7.7338
5320,2017-07-25,7.7367
5321,2017-07-26,7.7396
5322,2017-07-27,7.7425
5323,2017-07-28,7.7454
5324,2017-07-29,7.7482
5325,2017-07-30,7.7511
5326,2017-07-31,7.754
5327,2017-08-01,7.7569
5328,2017-08-02,7.7598
5329,2017-08-03,7.7627
5330,2017-08-04,7.7656
5331,2017-08-05,7.7685
5332,2017-08-06,7.7714
5333,2017-08-07,7.7743
5334,2017-08-08,7.7772
5335,2017-08-09,7.7801
5336,2017-08-10,7.783
5337,2017-08-11,7.7859
5338,2017-08-12,7.7888
5339,2017-08-13,7.7917
5340,2017-08-14,7.7946
5341,2017-08-15,7.7975
5342,2017-08-16,7.8017
5343,2017-08-17,7.8059
5344,2017-08-18,7.8101
5345,2017-08-19,7.8143
5346,2017-08-20,7.8185
5347,2017-08-21,7.8227
5348,2017-08-22,7.827
5349,2017-08-23,7.8312
5350,2017-08-24,7.8354
5351,2017-08-25,7.8396
5352,2017-08-26,7.8438
5353,2017-08-27,7.8481
5354,2017-08-28,7.8523
5355,2017-08-29,7.8565
5356,2017-08-30,7.8608
5357,2017-08-31,7.865
5358,2017-09-01,7.8692
5359,2017-09-02,7.8735
5360,2017-09-03,7.8777
5361,2017-09-04,7.882
5362,2017-09-05,7.8862
5363,2017-09-06,7.8905
5364,2017-09-07,7.8947
5365,2017-09-08,7.899
5366,2017-09-09,7.9032
5367,2017-09-10,7.9075
5368,2017-09-11,7.9118
5369,2017-09-12,7.916
5370,2017-09-13,7.9203
5371,2017-09-14,7.9246
5372,2017-09-15,7.9288
5373,2017-09-16,7.9326
5374,2017-09-17,7.9364
5375,2017-09-18,7.9401
5376,2017-09-19,7.9439
5377,2017-09-20,7.9476
5378,2017-09-21,7.9514
5379,2017-09-22,7.9552
5380,2017-09-23,7.9589
5381,2017-09-24,7.9627
5382,2017-09-25,7.9665
5383,2017-09-26,7.9702
5384,2017-09-27,7.974
5385,2017-09-28,7.9778
5386,2017-09-29,7.9816
5387,2017-09-30,7.9854
5388,2017-10-01,7.9891
5389,2017-10-02,7.9929
5390,2017-10-03,7.9967
5391,2017-10-04,8.0005
5392,2017-10-05,8.0043
5393,2017-10-06,8.0081
5394,2017-10-07,8.0119
5395,2017-10-08,8.0157
5396,2017-10-09,8.0195
5397,2017-10-10,8.0233
5398,2017-10-11,8.0271
5399,2017-10-12,8.0309
5400,2017-10-13,8.0347
5401,2017-10-14,8.0385
5402,2017-10-15,8.0423
5403,2017-10-16,8.0472
5404,2017-10-17,8.0522
5405,2017-10-18,8.0572
5406,2017-10-19,8.0621
5407,2017-10-20,8.0671
5408,2017-10-21,8.0721
5409,2017-10-22,8.0771
5410,2017-10-23,8.0821
5411,2017-10-24,8.087
5412,2017-10-25,8.092
5413,2017-10-26,8.097
5414,2017-10-27,8.102
5415,2017-10-28,8.107
5416,2017-10-29,8.112
5417,2017-10-30,8.117
5418,2017-10-31,8.122
5419,2017-11-01,8.12704014568
